"date","stars","text","source","code"
"09.06.2015","4","Ich bin schon lange Kunde bei der DKB Bank und sehr zufrieden. Nach und nach eröffne ich auch für meine Kinder U18-Konten. Hier gab es jedoch anfangs Probleme, weil weder ich noch die Kinder den Unterschied  bei der Handhabung der Kreditkarten (meiner Kreditkarte und der U18-Kreditkarte) auf Anhieb verstanden. Es wurde von den Jugendlichen versäumt die Kreditkarte aufzuladen und das Bargeld war entsprechend nicht zugänglich. Ich habe jedoch den Eindruck, dass die Erläuterungen hierzu inzwischen besser geworden sind, würde mir jedoch eine noch bildlichere Erläuterung des Sachverhalts für Laien wünschen. Abgesehen davon sind wir jedoch sehr zufrieden - auch was den Support und die Hilfe bei den Anfangsproblemen meiner Kinder angeht.","sparkonto.org","dkb"
"07.06.2015","1","Ich suchte ein Konto, über das ich im Ausland kostenlos Geld abheben kann, keine Kontoführungsgebühren zahle und wenigstens etwas Zinsen dafür bekomme. Also versuchte ich ein Konto bei der DKB zu eröffnen, was  für mich leider nicht möglich ist. Laut der automatischen Systemüberprüfung von der Schufa kam es zu einer Ablehnung. Zweiter Versuch mit manueller Beantragung per Brief wurde auch abgelehnt.  Durch eigene Nachforschung bei der Schufa, habe ich meine Scorewerte angeschaut, eigentlich sehr gute Werte, aber die DKB stufte mich sehr schlecht bzw. erhöhtes Risiko beim Kredit. Sorry aber so eine Bank kann ich nicht empfehlen, sollten das Alter und evtl. der Wohnort Voraussetzungen sind. Da bin ich bei der Consorsbank besser bedient.","sparkonto.org","dkb"
"06.06.2015","5","Ich bin schon sehr lange DKB-Kunde. Anfangs hatte ich sie nur als Zweitbank als dann aber die Sparkasse Gebühren verlangt hat als ich mit dem Studium fertig war, bin ich ganz zur DKB gewechselt. Keine Kosten, voller Service und noch viele Extras und Aktionen mit der Kreditkarte. Besonders gut gefällt mir auch die Scheckeinreichung. Man druckt ein Formular aus, das von der DKB bereitgestelt wird, und schickt es zusammen mit dem Scheck zur DKB. Die löst ihn dann kostenlos ein. Hab das schon oft gemacht und hat immer reibungslos und schnell geklappt. Dies war eine Bewertung für die Kreditkarte, das Girokonto und die Scheckeinlösung aufs Girokonto.","sparkonto.org","dkb"
"04.06.2015","5","Ich bin schon über zwei Jahre bei DKB und bin total zufrieden. Keine monatlichen Gebühren und ich konnte mit der VISA-Karte bisher an allen Geldautomaten konstenlos Bargeld abheben - sogar im europäischen Ausland.  Es ist natürlich schon toll, dass man nicht nur keien Gebüphren zahen muss, sondern auch noch eine, wenn auch nur kleine Verzinsung, für dein Geld auf dem Konto bekommt. Auf dem Kreditkartenkonto bekommt man sogar etwas mehr Zins als auf dem Girokonto.  Besonder hervorzuheben ist, dass man mit der Visa-Karte auch in manchen vorher angekündigten Events kostenlosen EIntritt erhält. Ich war z.B. dank DKB kostenlos auf der grünen Woche in Berlin. Es gibt oder gab zumindest sogar ein Cashbacksystem für Bezahlung mit der Visakarte, hat baer nicht so richtig geklappt wie bei mir. Also bisher hat imemr alles reibungslos funktioniert auch mit dem Jahressteuerbescheid etc. Vielleicht könnte man als Einziges ein wenig bemängeln, dass es mittlwerweile sicherere Einlogverfahren respektive TAN-Verfahren gibt. Dennoch auf jeden Fall fünf Sterne. Das Preis-Leistungs-Verhältnis ist großartig!","sparkonto.org","dkb"
"13.04.2015","1","Meine Erfahrungen mit der DKB Euro Kreditkarte Stellen Sie sich vor Sie sind im Urlaub auf einem Kreuzfahrtschiff und die DKB Euro Kreditkarte funktioniert nicht. Die Schifffahrtgesellschaft weist Sie darauf hin, dass eine gültige Kreditkarte benötigt wird, damit Sie auf dem Schiff zahlungsfähig sind und konsumieren können. Darüber hinaus haben Sie nur noch ein paar wenige Euros in bar und gehen an Land, um am Bankomaten mit der #DKB Euro Kreditkarte Geld abzuheben. Sie gehen davon aus, dass die Karte eigentlich funktionieren müsste; denn Sie haben vor der Abreise  5000.- auf Ihr DKB Girokonto überwiesen.  Kurz: 	Sie sind im Ausland und zahlungsunfähig, weil die DKB #Euro #Kreditkarte nicht funktioniert. 	Es ist Ostern und daher kann Ihnen über die Feiertage nicht wirklich jemand helfen. 	Die Schifffahrtgesellschaft blockiert Ihre Bordkarte, weil Ihre Konsumation nicht gedeckt ist. 	Sie sind zahlungsunfähig, obwohl Sie Geld bei der DKB haben. Sie rufen bei der Kundenhotline der #Deutschen #Kredit #Bank an und schildern Ihr Problem. Dort erfahren Sie, dass Sie den an die DKB überwiesenen Betrag auf das Giro Konto, der Kreditkarte hätten gutschreiben müssen. (Eine interne Transaktion von Girokonto auf DKB #Kreditkartenkonto).  Doch weil die Karte erstmals im Einsatz ist, wurde dies leider von Ihnen versäumt. Ein Fehler Ihrerseits - ganz klar. Aber trotzdem sind Sie nun im Ausland und haben keinen Zugang zu Ihren  5000.-, welche Sie auf das Girokonto der DKB überwiesen haben.  Sie bitten den Kundendienstmitarbeiter, Ihnen zu helfen, weil Sie kein Geld haben und auch keinen Internetzugang sowie fehlende Logins, um die Überweisung auf das Kreditkartenkonto selbst vorzunehmen. Der Mitarbeiter informiert Sie darüber, dass er nichts für Sie machen kann, weil er aus Datenschutzgründen keine Transaktion für Sie vornehmen könne.  Sie bitten erneut (ich als Kunde BITTE die Deutsche Kreditbank um Hilfe mit meiner Euro Kreditkarte), via facebook, dass sich jemand darum kümmert und die  5000.- von Ihrem Konto der Kreditkarte gutgeschrieben werden. Sie können jegliche telefonische und schriftliche (email) Verifizierungen/Identifizierungen vornehmen. Sie können dem Mitarbeiter der Deutschen Kreditbank alles im Detail über die Eröffnung, die bisherigen Transaktionen, die Personalien und Vollmachten, die Kreditkartennummern, etc. sagen. Das Einzige, was Sie dem Mitarbeiter nicht sagen können, ist die Nummer Ihres Kontos. Diese ist im Begrüssungsschreiben zu finden, welches zu Hause in Ihrem Bankordner abgelegt wurde. Der Mitarbeiter sagt Ihnen, dass Sie sich aus Datenschutzgründen um eine andere Lösung umsehen müssen und man Ihnen die  5000.- auf Ihrem Konto nicht zugänglich machen kann. Sie werden von der Deutschen Kreditbank im Stich gelassen und haben gemeint, eine tolle neue Euro Kreditkarte im Geldbeutel zu haben. Sie stellen fest, dass der sicherlich sehr wichtige Datenschutz rigoros durchgesetzt wird und man Sie als Kunde der Deutschen Kreditbank lieber mittellos im Ausland und im Stich lässt, anstelle Ihnen zu helfen. Sie sind enttäuscht und verärgert über den Kundenservice der Deutschen Kreditbank. Kurz: Die DKB hat  5000.- von Ihnen auf IHREM Konto. Aber leider auf dem falschen Konto und ist nicht bereit, diese  5000.- für Sie zugänglich zu machen. Aus Datenschutzgründen - dies obwohl Sie sämtliche Identifizierungen und Verifizierungen korrekt durchführen können. Es bleibt also nichts anderes übrig, als von Bekannten auf dem Schiff Geld auszuleihen und zu versuchen, an Ihre verdammte Kontonummer bei der DKB zu kommen. Schliesslich erhalten Sie von Ihrer Hausbank, von welcher Sie vor den Ferien die Transaktion auf das DKB Euro Girokonto getätigt haben, endlich Ihre Kontonummer bei der DKB (man beachte: Ihre Hausbank zeigt sich loyal und verständnisvoll und gibt Ihnen die Kontonummer Ihres Kontos beim Mitbewerber DKB). Sie haben endlich die Möglichkeit, den schriftlichen Auftrag für die Transaktion zu erteilen, weil Sie endlich Ihre Kontonummer bei der DKB wissen, welche Ihnen die Deutsche Kreditbank auf Grund rigoroser Durchsetzung der Datenschutzrichtlinien nicht geben wollte. Meine Erfahrung mit der Euro Kreditkarte der Deutschen Kreditbank: In meinem Fall wurden die zweifelsohne wichtigen Datenschutzrichtlinien vor den Kundenservice gestellt und man hat mich als Kunden lieber mittellos im Ausland sitzen lassen, als dass man nach einer Lösung suchte und mir MEIN Geld, welches blöderweise auf dem falschen Konto ist, zugänglich zu machen. Das sind meine Erfahrungen mit der Euro Kreditkarte der Deutschen Kredit Bank. Schade - sehr schade; denn die Euro Kreditkarte ist besonders für Schweizer eine interessante Möglichkeit, im Euroraum zu bezahlen. So wird die Karte auf zahlreichen Internetseiten beworben. Auch in zahlreichen Foren wird die Karte als ""Euro Kreditkarte für Schweizer"" beschrieben. Meine Erfahrungen gehen definitiv in eine andere Richtung.","sparkonto.org","dkb"
"09.04.2015","1","Ich bin seit 2013 DKB-Kunde und nutze das DKB-Cash Girokonto mit der DKB-VISA-Card als Zweitkonto. Damals wegen der relativ guten Guthabenverzinsung von 0,9% p.a. Jedoch musste ich schnell feststellen, dass die DKB mehr scheint als glänzt. Service am Kunden, sprich Kundenservice kennt diese Bank nicht. Man erreicht die Hotline kaum bis gar nicht und auf E-Mail-Anfragen muss man ziemlich lange warten. Die Antworten sind dann meist mangelhaft, da auf Fragen und Anliegen kaum bis gar nicht eingegangen wird. Nach einigen Schreibverkehr und nicht beantworten bzw. nicht zufriedenstellende Lösung meiner Anliegen, wurde mir zuerst per E-Mail eine Kündigung angedroht und letzendes per Post zu Anfang Mai 2015 gekündigt und drum gebeten dass ich meine Konten leere (zirka 10.000 EUR). Ich habe mir bei der Bank noch nie etwas zu Schulden kommen lassen und trotzdem werde ich so behandelt als wenn. Auf Anfrage mit welcher Begründung man diese Entscheidung getroffen hat, gab man mir mit zu verstehen, die DKB jederzeit und ohne Angaben von Gründen die Geschäftsbeziehungen mit seinen Kunden beenden kann und daran festhält und ich von weiteren Schrftverkehr absehen soll. Meine Schufa ist positiv und der Verdacht liegt nah, die DKB das Geld seiner Kunden nicht nötig hat und gezielt ausländisch stämmige Kunden loswerden will. Da sich dieser Vorfall in letzter Zeit öfters ergeben hat. Zudem senkt auch die DKB in naher Zukunft die Guthabenverzinsung auf 0,7 p.a. ein Grund mehr die Bank zu verlassen bzw. zu meiden. Der Internetauftritt und die Gestaltung ist gerade so ausreichend aber kaum zufriedenstellend, auch bietet die DKB bis heute keine ""moderne"" App an und ist damit kaum zeitgemäß. Hinzu kommt, dass die Kontoauszüge teils sehr unübersichtlich und ungeordnet sind, für die mir die DKB bis heute keine genaue Erklärung gegeben hat. Ich werde in Zukunft einen großen Bogen um diese Bank machen und habe es auch schon meiner Familie und Freunden geraten.","sparkonto.org","dkb"
"08.02.2015","2","Empfehlenswert ist der DKB Club mit dem Cashback und evtl. noch die gute Verzinsung für das Visacard Konto. Allerdings nervt diese Hin- und herbucherei zwischen den Konten, um überhaupt über das eigene Geld verfügen zu können. Das Geld wird vielfach erst einen Tag später gutgeschrieben. Besonders spannend wird es jedoch im Depotbereich. Hier sind völlig inkompetente Mitarbeiter tätig. Falsche Antworten, wirre Buchungen bis hin zu tatsächlichen Verlusten. Entspannung geht anders. Sucht euch eine andere Bank.","sparkonto.org","dkb"
"16.01.2015","5","Ich bin seit 2004 Kunde bei der DKB und hatte noch nie einen Grund zu meckern. Alles läuft perfekt und ist dazu noch kostenlos, inzwischen sogar auch das Depot. Ich hatte noch nie Schwierigkeiten irgendwo kostenlos Bargeld am Automaten zu bekommen (weder in Europa noch in Südamerika, Kanada oder USA) Wer nicht unbedingt einen persönlichen Ansprechpartner in einer Filiale benötigt, ist bei der DKB bestens aufgehoben.","sparkonto.org","dkb"
"12.01.2015","1","Ich habe eine Visakarte mit einem voreingestelltem Dispo von 500 Euro bei der DKB Bank. Jetzt wollte ich den Dispo wegen einer geplanten Fernreise erhöhen und habe prompt eine Absage erhalten, da das zwangsverordnete Girokonto kein Gehaltskonto ist. Der Bank ist es auch egal, das ich eine sehr gute Schufa habe und 2300 Euro netto verdiene, sowie fest angestellt im Öffentlichen Dienst bin. Ich habe jetzt meine Visakarte inkl. Girokonto dort gekündigt! Kundenorientierung ist das nicht. Hier ein Auszug aus der Mail für die die bank 3 Tage gebraucht hat: ""Für eine Erhöhung des Kartenlimits auf den gewünschten Betrag setzen wir voraus, dass Sie Ihr Internet-Konto auch als Gehaltskonto nutzen. Soweit Ihre Gehaltseingänge bei einem anderen Kreditinstitut eingehen, stimmen wir einer Erhöhung weiterhin nicht zu. Für Ihre Fragen sind wir gern Ihr Ansprechpartner. Mit freundlichen Grüßen Ihre Deutsche Kreditbank AG""","sparkonto.org","dkb"
"16.12.2014","2","Ich nutze das DKB-Konto jetzt seit 2 Jahren und war bisher zufrieden. Keine Kontoführungsgebühren, nur Überweisungen dauerten m.A.n. im Vergleich zu anderen Banken deutlich länger, wodurch es auch schon mal zu Problemen kommen kann. Auch das Broker-Konto der DKB sah vielversprechend aus. Geringe Gebühren und keine Kontoführungskosten. Jedoch ist weder der Handel mit Turbos noch Daytrading möglich. Darauf wird jedoch in den AGBs hingewiesen. Meiner Meinung nach ist aber die Beratung und der Kundendienst hier mehr als nur mangelhaft. Als Laie in dem Bereich bin ich darauf angewiesen, kompetent beraten zu werden. Jedoch war dies in keinerlei Hinsicht der Fall.  Eigentlich wollte ich nur das Guthaben vom bestehenden Konto zu einer anderen Bank transferieren. Nachdem ich diese besagte Bank beauftragt habe, das Guthaben von DKB zu transferieren, wurde mir nach ca. 2 Wochen mitgeteilt, dass dies nicht möglich wäre, da es Probleme seitens DKB gegeben hat. Auf Rückfrage bei DKB wurde mir mitgeteilt, dass in der Zwischenzeit mein Konto geschlossen wurde und ich dies angeblich veranlasst hätte. Der Ton der Mitarbeiter bei Problemen, welche das Alltägliche übersteigen, wurde währenddessen deutlich rauer. Hier stellt sich mir die Frage, ob die Mitarbeiter nicht ausreichend qualifiziert sind oder einfach keine Lust haben, sich damit zu beschäftigen. Nach mehreren Fehlinformationen wurde ich dann dazu bewegt eine Verlustbescheinigung zu beantragen, welche für mich von keinerlei Nutzen ist und mich um über XX.XXX  meines Geldes gebracht hat. Ich kann diese Bank absolut niemanden weiterempfehlen, der daran denkt, mit Aktien zu handeln. Die Beratung war zum Teil falsch (eine Kommunikation sollte hier ausschließlich über E-Mails erfolgen) und hat mich deshalb viel Geld gekostet. Aktuell überlege ich, ob ich rechtliche Schritte wegen Falschberatung einleite...","sparkonto.org","dkb"
"15.12.2014","5","Vor einigen Tagen wollten meine Mutter und ich in unbekannter Gegend Geld abheben. Das Bürohaus hatte eine Postfiliale und einen Bankautomaten (Sparkasse) in der Ecke. Sie ging zur Post-Filiale und kam zurück dort kann man kein Geld abheben. Grinsend hielt ich ihr meine DKB-Visa-Karte ins Gesicht und sagte du brauchst sowas hier!!!. Ich habe ihr dann ausgeholfen. Seit Januar 2008, also 6 Jahre, haben wir nun unser Girokonto als Gemeinschaftskonto bei der DKB, damals auf (inoffizielle) Empfehlung eines Finanzberaters, der uns empfahl, einfach online das Formular auszufüllen. Zum genauen Ablauf kann ich nichts mehr sagen, jedoch war es unser erstes Online-Konto und dennoch ging alles ganz schnell. Es flatterten nach und nach die verschiedenen Karten und die zugehörigen Pins ins Haus.Angebotsumfang Zum normalen Girokonto (DKB Cash) mit der EC-Maestro-Card, das beiden Ehepartnern gehört, kommt noch für jeden eine DKB-Visa-Konto hinzu, und jeder erhält die Kreditkarte, mit der man überall kostenlos Geld abheben kann.  Anfangs, bei unserer Dorf-Sparkasse, hatten wir noch Probleme, mit dieser Karte Geld abzuheben. Inzwischen hat die Sparkasse sich jedoch einen neuen Automaten gegönnt und wir haben seitdem keinen Automaten mehr gefunden, an dem das Geld Abheben nicht funktioniert, und ich hatte auch noch nie Probleme mit damit verbundenen Kosten. Auf das Kreditkartenkonto kann jedoch nur von und zum Cash-Konto überwiesen werden. Man kann auch einen Dauerauftrag einrichten, sodass jeden Monat ein kleiner Betrag automatisch auf dem Kreditkartenkonto landet. Toll ist auch die Funktion, ein Guthaben bis auf einen Rest auf die Visa-Card zu überweisen. Leider klappt dies bei uns wegen der zwei Kreditkarten nicht so gut, es müsste dann sehr ungleich verteilt sein. Neben Girokonto und Visa-Karte kann man auch sein Depot kostenlos über die DKB führen lassen. Diese Funktion nutzen wir nicht, daher kann ich hierzu keine Auskunft geben.  Zusätzlich bietet die DKB an, die vorhandenen Versicherungen online anzugeben und Versicherungspolicen hochzuladen. So finden sich beim Durchgucken aller Navigationsunterpunkte immer weitere unzählige Funktionen, wie z.B. die Verknüpfung des Paypal-Kontos.Cashback und Prämien Außerdem bietet die DKB noch den DKB Club an, für den beide Partner auch gemeinsam Punkte sammeln können. Die Punkte sind abhängig von der Geldsumme, die bei der DKB angelegt ist. So hatten wir zu Beginn sehr schnell genug Punkte zusammen, um sie gegen ein Hüpfepferd für unseren Sohn einzutauschen, seit wir andere Tagesgeldkonten nutzen, dauert es einige Zeit, um Punkte zusammen zu bekommen.  Weiter gibt es auch noch eine Cashback-Funktion, bei der man z.B. in fast ganz Hamburg bei Burger King 10% Rabatt erhält, oder auch bei Online-Einkäufen einige Prozente Geld spart. Diese Prozentsätze sind relativ hoch, teilweise höher als die Prozente, die man mit Partnerprogrammen erhält. Ob man nun aber für 30 Cent Einsparung, bevor man eine Paketmarke ausdruckt, sich erst noch bei der DKB einloggt und durch die Seiten klickt, das bleibt jedem selbst überlassen. Diese kleinen Beträge werden jedoch problemlos nach kurzer Zeit auf das DKB-Cash-Konto überwiesen. Überweisungen gehen sehr schnell. Innerhalb der DKB werden diese sogar noch am selben Tag verbucht. Auch Überweisungen von / auf das Kreditkartenkonto werden schnell bearbeitet: Bei Einreichung des Auftrages bis 14.30 Uhr noch am selben Tag, sonst am nächsten Tag. Leider ist der Betrag (wenn ich z.B. 1000 auf meine Visa-Karte übertrage) erst einmal weg, sodass ich dann für einen Tag 1000 ärmer bin.Online-Portal Online erwartet einen den Kunden ein freundliches, aber durch die Komplexität nicht mehr ganz so übersichtliches Portal mit Finanzstatus (Konto- und Kreditkartenumsätze + Überweisungen), Depotstatus, Versicherungsstatus, Briefkasten (Kontoausszüge etc.), Produkte (Übersicht über die ganzen Angebote), Persönliche Daten (Anschrift, Freistellungsauftrag etc.), Service (Ersatzkarten bestellen, Überweisungslimit ändern), DKB Club (Prämien und Cashback), DKB Studentenwelt.  Es ist alles schnell zu finden, doch sind auch viele Dinge aufgelistet, die nur ein Bruchteil der Kunden braucht (z.B. die Studentenwelt). Im Briefkasten gibt es außerdem einen Tresor, in dem man persönliche Dokumente bis 20 MB ablegen kann.  Hier im Portal sind auch aktuelle Meldungen (Wie die Änderung der Preis- und Leistungsverzeichnisse) angekündigt. Wenn man ausschließlich ein Banking-Programm nutzt, kann man sie leicht übersehen, da man nicht gesondert darüber benachrichtigt wird.Support und Service Ich musste schon häufiger Supportanfragen stellen. Einmal, abends um 19:34 Uhr. Die Antwort kam um 20:14. Also nach nur 40 Minuten. Ein weiteres Mal musste ich 3 Stunden warten. Eines Tages bekam ich den Anruf, dass von meiner Kreditkarte Beträge abgebucht wurden, die ich - so denken sie - nicht getätigt habe. Ich habe auch direkt eine neue Kreditkarte bekommen. Sie erklärten mir genau, was ich machen müsse. Die Beträge konnte ich dann erst nach 2 Monaten auf der noch alten Karte sehen, habe sie widerrufen und das Geld zurück erhalten. Sie achten also auch von sich aus auf guten Support.Nutzung als Tagesgeldkonto Damals, bei Kontoeröffnung, hatte das Visa-Konto noch ganze 3,8% Zinsen, sodass wir kein zusätzliches Tagesgeldkonto hatten. Inzwischen ist dies bei nur noch 0,9%, ein durchaus noch akzeptabler Tagesgeld-Zins für aktuelle Verhältnisse. Nur für Tagesgeld würde ich aber einen anderen Anbieter aufsuchen, da es sonst zu komplex ist. Fazit: Als Girokonto + kostenlose Kreditkarte kann ich die DKB UNEINGESCHRÄNKT empfehlen. + unzählige Funktionen im optisch tadellosen Online-Panel + kostenlose Visa-Karten + hohe Verzinsung des Geldes + überall kostenlos Geld abheben, auch im Ausland + Top Support + DKB-Club und Cashback bringt zusätzliche Sparmöglichkeiten - NICHTS (weltbewegendes). - nur für Tagesgeld vielleicht ZU GUT (komplex)","sparkonto.org","dkb"
